index,source,text,token,pos,pymorphy,natasha,mystem
375,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,её,APRO,ADJF,DET,APRO
376,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,духе,S,NOUN,NOUN,S
378,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,латентная,A,ADJF,ADJ,A
379,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,детонация,S,NOUN,NOUN,S
380,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,унивёрсума,S,NOUN,NOUN,S
381,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,в,PR,PREP,ADP,PR
382,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,сердце,S,NOUN,NOUN,S
384,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,мощнейший,A,ADJF,ADJ,A
385,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,процессор,S,NOUN,NOUN,S
386,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,в,PR,PREP,ADP,PR
387,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,глазах,S,NOUN,NOUN,S
389,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,тайна,S,NOUN,NOUN,S
390,https://lit-ra.su/stihi-futurizm/moy-vozlyublennyy-kiborg,мой возлюбленный киборг я хочу быть с тобой в электросатисфакции целовать твоё тело стальное мой возлюбленный киборг вижу в твоём теле огонь как трансформатор сердце гудит  электронное и живое электричество насквозь в организме расцветает я дышу как смерть в тумане превращаясь в чистый лист в небесах моей судьбы пеплом дух спадает искра божья как звезда озаряет футуризм снова зачат в электроне тело киборга живое окружает сталью дух в сердце взрыв мотора стук электричество  мой друг я в него давно влюблён и теперь всецело в кибер в электроны погружён я познал себя во всём что касается белка а теперь мой дух нейрон и нейтрино  душа моя разум  цифровой аналог в сердце и пустота эры кибердемиургов надвигается заря а любовь моя проста  это киберкрасота виртуальная нирвана раскрывает мне врата в бесконечную миграцию сквозь познание себя и в глазах импринтинг звёздный  детонирующая пустота там любовь свою я встретил  звезду трудно не заметить роскошная девушка из лучших металлических сплавов её тело  квинтенсенция межгалактических металлов в её духе  латентная детонация унивёрсума в сердце  мощнейший процессор в глазах  тайна звёздная,звёздная,A,ADJF,VERB,A
391,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,фриттата,S,NOUN,NOUN,S
392,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,в,PR,PREP,ADP,PR
393,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,переводе,S,NOUN,NOUN,S
394,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,с,PR,PREP,ADP,PR
395,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,ладино,S,ADJS,ADJ,A
397,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,языка,S,NOUN,NOUN,S
398,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,сефардских,A,ADJF,ADJ,A
399,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,евреев,S,NOUN,NOUN,S
400,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,означает,V,VERB,VERB,V
401,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,тушеная,A,ADJF,NOUN,A
402,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,пази,S,VERB,ADJ,V
404,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,мангольд,S,NOUN,ADJ,S
405,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,листовая,A,ADJF,ADJ,A
406,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,свекла,S,NOUN,NOUN,S
407,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,это,SPRO,PRCL,PRON,PART
408,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,очень,ADV,ADVB,ADV,ADV
409,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,простое,A,ADJF,ADJ,A
410,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,блюдо,S,NOUN,NOUN,S
411,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,пришло,V,VERB,VERB,V
412,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,из,PR,PREP,ADP,PR
413,https://www.gastronom.ru/recipe/26289/frittata-de-pazi,фриттата в переводе с ладино  языка сефардских евреев означает тушеная пази  мангольд листовая свекла это очень простое блюдо пришло из жарких стран и сейчас оно особенно популярно у иерусалимских сефардских хозяек которые начинают его готовить в песах а последние фриттаты подают на стол уже в конце осени  в суккот в знойную погоду она насыщает но не оставляет ощущения тяжести,жарких,A,ADJF,ADJ,A
